customer_id,name,email,signup_date,total_spent,total_transactions,last_purchase_date,days_as_customer,days_since_last_purchase,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_bin_equal,spend_tier_quantile,recency_score,frequency_score,monetary_score,rfm_score
1495,Customer_1495,customer_1495@example.com,2025-08-12,3865.0,5,2025-03-14,142.0,293.0,1.056338028169014,773.0,816.5492957746479,low,tier_4,2,5,5,12
1496,Customer_1496,customer_1496@example.com,2025-09-13,3890.0,5,2025-03-19,110.0,288.0,1.3636363636363638,778.0,1060.909090909091,low,tier_4,2,5,5,12
1497,Customer_1497,customer_1497@example.com,2025-10-14,3915.0,5,2025-03-24,79.0,283.0,1.89873417721519,783.0,1486.7088607594937,low,tier_4,3,5,5,13
1498,Customer_1498,customer_1498@example.com,2025-11-15,3940.0,5,2025-03-28,47.0,279.0,3.1914893617021276,788.0,2514.8936170212764,medium,tier_4,3,5,5,13
1499,Customer_1499,customer_1499@example.com,2025-12-16,3965.0,5,2025-03-06,16.0,301.0,9.375,793.0,7434.375,medium,tier_4,1,5,5,11
1500,Customer_1500,customer_1500@example.com,2025-01-17,3990.0,5,2025-03-11,349.0,296.0,0.42979942693409745,798.0,342.9799426934098,low,tier_4,2,5,5,12
1501,Customer_1501,customer_1501@example.com,2025-02-18,4015.0,5,2025-03-16,317.0,291.0,0.47318611987381703,803.0,379.9684542586751,low,tier_4,2,5,5,12
1502,Customer_1502,customer_1502@example.com,2025-03-19,4040.0,5,2025-03-21,288.0,286.0,0.5208333333333334,808.0,420.83333333333337,low,tier_4,3,5,5,13
1503,Customer_1503,customer_1503@example.com,2025-04-20,4065.0,5,2025-03-26,256.0,281.0,0.5859375,813.0,476.3671875,low,tier_4,3,5,5,13
1504,Customer_1504,customer_1504@example.com,2025-05-21,4090.0,5,2025-03-28,225.0,279.0,0.6666666666666666,818.0,545.3333333333334,low,tier_4,3,5,5,13
1505,Customer_1505,customer_1505@example.com,2025-06-22,4115.0,5,2025-03-08,193.0,299.0,0.7772020725388601,823.0,639.6373056994819,low,tier_4,2,5,5,12
1506,Customer_1506,customer_1506@example.com,2025-07-23,4140.0,5,2025-03-13,162.0,294.0,0.9259259259259258,828.0,766.6666666666666,low,tier_4,2,5,5,12
1507,Customer_1507,customer_1507@example.com,2025-08-24,4165.0,5,2025-03-18,130.0,289.0,1.153846153846154,833.0,961.1538461538462,low,tier_4,2,5,5,12
1508,Customer_1508,customer_1508@example.com,2025-09-25,4190.0,5,2025-03-23,98.0,284.0,1.530612244897959,838.0,1282.6530612244899,low,tier_4,3,5,5,13
1509,Customer_1509,customer_1509@example.com,2025-10-26,4215.0,5,2025-03-28,67.0,279.0,2.2388059701492535,843.0,1887.3134328358208,medium,tier_4,3,5,5,13
1510,Customer_1510,customer_1510@example.com,2025-11-27,4240.0,5,2025-03-05,35.0,302.0,4.285714285714286,848.0,3634.285714285714,medium,tier_4,1,5,5,11
1511,Customer_1511,customer_1511@example.com,2025-12-28,4265.0,5,2025-03-10,4.0,297.0,37.5,853.0,31987.5,high,tier_4,2,5,5,12
1512,Customer_1512,customer_1512@example.com,2025-01-01,4290.0,5,2025-03-15,365.0,292.0,0.4109589041095891,858.0,352.60273972602744,low,tier_4,2,5,5,12
1513,Customer_1513,customer_1513@example.com,2025-02-02,4315.0,5,2025-03-20,333.0,287.0,0.45045045045045046,863.0,388.73873873873873,low,tier_4,3,5,5,13
1514,Customer_1514,customer_1514@example.com,2025-03-03,4340.0,5,2025-03-25,304.0,282.0,0.493421052631579,868.0,428.2894736842105,low,tier_4,3,5,5,13
1515,Customer_1515,customer_1515@example.com,2025-04-04,4365.0,5,2025-03-28,272.0,279.0,0.5514705882352942,873.0,481.43382352941177,low,tier_4,3,5,5,13
1516,Customer_1516,customer_1516@example.com,2025-05-05,4390.0,5,2025-03-07,241.0,300.0,0.6224066390041494,878.0,546.4730290456432,low,tier_4,2,5,5,12
1517,Customer_1517,customer_1517@example.com,2025-06-06,4415.0,5,2025-03-12,209.0,295.0,0.7177033492822966,883.0,633.7320574162679,low,tier_4,2,5,5,12
1518,Customer_1518,customer_1518@example.com,2025-07-07,4440.0,5,2025-03-17,178.0,290.0,0.8426966292134831,888.0,748.314606741573,low,tier_4,2,5,5,12
1519,Customer_1519,customer_1519@example.com,2025-08-08,4465.0,5,2025-03-22,146.0,285.0,1.0273972602739727,893.0,917.4657534246576,low,tier_4,3,5,5,13
1520,Customer_1520,customer_1520@example.com,2025-09-09,4490.0,5,2025-03-27,114.0,280.0,1.3157894736842106,898.0,1181.578947368421,low,tier_4,3,5,5,13
1521,Customer_1521,customer_1521@example.com,2025-10-10,4515.0,5,2025-03-28,83.0,279.0,1.8072289156626506,903.0,1631.9277108433735,low,tier_4,3,5,5,13
1522,Customer_1522,customer_1522@example.com,2025-11-11,4540.0,5,2025-03-09,51.0,298.0,2.9411764705882355,908.0,2670.5882352941176,medium,tier_4,2,5,5,12
1523,Customer_1523,customer_1523@example.com,2025-12-12,4565.0,5,2025-03-14,20.0,293.0,7.5,913.0,6847.5,medium,tier_4,2,5,5,12
1524,Customer_1524,customer_1524@example.com,2025-01-13,4590.0,5,2025-03-19,353.0,288.0,0.4249291784702549,918.0,390.084985835694,low,tier_4,2,5,5,12
1525,Customer_1525,customer_1525@example.com,2025-02-14,4615.0,5,2025-03-24,321.0,283.0,0.4672897196261683,923.0,431.3084112149533,low,tier_4,3,5,5,13
1526,Customer_1526,customer_1526@example.com,2025-03-15,4640.0,5,2025-03-28,292.0,279.0,0.5136986301369864,928.0,476.7123287671233,low,tier_4,3,5,5,13
1527,Customer_1527,customer_1527@example.com,2025-04-16,4665.0,5,2025-03-06,260.0,301.0,0.576923076923077,933.0,538.2692307692308,low,tier_4,1,5,5,11
1528,Customer_1528,customer_1528@example.com,2025-05-17,4690.0,5,2025-03-11,229.0,296.0,0.6550218340611353,938.0,614.410480349345,low,tier_4,2,5,5,12
1529,Customer_1529,customer_1529@example.com,2025-06-18,4715.0,5,2025-03-16,197.0,291.0,0.7614213197969544,943.0,718.020304568528,low,tier_4,2,5,5,12
1530,Customer_1530,customer_1530@example.com,2025-07-19,4740.0,5,2025-03-21,166.0,286.0,0.9036144578313253,948.0,856.6265060240964,low,tier_4,3,5,5,13
1531,Customer_1531,customer_1531@example.com,2025-08-20,4765.0,5,2025-03-26,134.0,281.0,1.1194029850746268,953.0,1066.7910447761194,low,tier_4,3,5,5,13
1532,Customer_1532,customer_1532@example.com,2025-09-21,4790.0,5,2025-03-28,102.0,279.0,1.4705882352941178,958.0,1408.8235294117646,low,tier_4,3,5,5,13
1533,Customer_1533,customer_1533@example.com,2025-10-22,4815.0,5,2025-03-08,71.0,299.0,2.112676056338028,963.0,2034.5070422535211,medium,tier_4,2,5,5,12
1534,Customer_1534,customer_1534@example.com,2025-11-23,4840.0,5,2025-03-13,39.0,294.0,3.846153846153846,968.0,3723.076923076923,medium,tier_4,2,5,5,12
1535,Customer_1535,customer_1535@example.com,2025-12-24,4865.0,5,2025-03-18,8.0,289.0,18.75,973.0,18243.75,high,tier_4,2,5,5,12
1536,Customer_1536,customer_1536@example.com,2025-01-25,4890.0,5,2025-03-23,341.0,284.0,0.4398826979472141,978.0,430.20527859237535,low,tier_4,3,5,5,13
1537,Customer_1537,customer_1537@example.com,2025-02-26,4915.0,5,2025-03-28,309.0,279.0,0.48543689320388345,983.0,477.18446601941747,low,tier_4,3,5,5,13
1538,Customer_1538,customer_1538@example.com,2025-03-27,4940.0,5,2025-03-05,280.0,302.0,0.5357142857142857,988.0,529.2857142857142,low,tier_4,1,5,5,11
1539,Customer_1539,customer_1539@example.com,2025-04-28,4965.0,5,2025-03-10,248.0,297.0,0.6048387096774193,993.0,600.6048387096773,low,tier_4,2,5,5,12
1540,Customer_1540,customer_1540@example.com,2025-05-01,4000.0,5,2025-03-15,245.0,292.0,0.6122448979591837,800.0,489.795918367347,low,tier_4,2,5,5,12
1541,Customer_1541,customer_1541@example.com,2025-06-02,65.0,5,2025-03-20,213.0,287.0,0.7042253521126761,13.0,9.15492957746479,low,tier_1,3,5,1,9
1542,Customer_1542,customer_1542@example.com,2025-07-03,90.0,5,2025-03-25,182.0,282.0,0.8241758241758242,18.0,14.835164835164836,low,tier_1,3,5,1,9
1543,Customer_1543,customer_1543@example.com,2025-08-04,115.0,5,2025-03-28,150.0,279.0,1.0,23.0,23.0,low,tier_1,3,5,1,9
1544,Customer_1544,customer_1544@example.com,2025-09-05,140.0,5,2025-03-07,118.0,300.0,1.2711864406779663,28.0,35.59322033898305,low,tier_1,1,5,1,7
1545,Customer_1545,customer_1545@example.com,2025-10-06,165.0,5,2025-03-12,87.0,295.0,1.7241379310344829,33.0,56.896551724137936,low,tier_1,2,5,1,8
1546,Customer_1546,customer_1546@example.com,2025-11-07,190.0,5,2025-03-17,55.0,290.0,2.7272727272727275,38.0,103.63636363636364,medium,tier_1,2,5,1,8
1547,Customer_1547,customer_1547@example.com,2025-12-08,215.0,5,2025-03-22,24.0,285.0,6.25,43.0,268.75,medium,tier_1,3,5,1,9
1548,Customer_1548,customer_1548@example.com,2025-01-09,240.0,5,2025-03-27,357.0,280.0,0.42016806722689076,48.0,20.168067226890756,low,tier_1,3,5,1,9
1549,Customer_1549,customer_1549@example.com,2025-02-10,265.0,5,2025-03-28,325.0,279.0,0.4615384615384615,53.0,24.46153846153846,low,tier_1,3,5,1,9
1550,Customer_1550,customer_1550@example.com,2025-03-11,290.0,5,2025-03-09,296.0,298.0,0.5067567567567567,58.0,29.39189189189189,low,tier_1,2,5,1,8
1551,Customer_1551,customer_1551@example.com,2025-04-12,315.0,5,2025-03-14,264.0,293.0,0.5681818181818181,63.0,35.79545454545454,low,tier_1,2,5,1,8
1552,Customer_1552,customer_1552@example.com,2025-05-13,340.0,5,2025-03-19,233.0,288.0,0.6437768240343348,68.0,43.776824034334766,low,tier_1,2,5,1,8
1553,Customer_1553,customer_1553@example.com,2025-06-14,365.0,5,2025-03-24,201.0,283.0,0.7462686567164178,73.0,54.47761194029851,low,tier_1,3,5,1,9
1554,Customer_1554,customer_1554@example.com,2025-07-15,390.0,5,2025-03-28,170.0,279.0,0.8823529411764706,78.0,68.8235294117647,low,tier_1,3,5,1,9
1555,Customer_1555,customer_1555@example.com,2025-08-16,415.0,5,2025-03-06,138.0,301.0,1.0869565217391306,83.0,90.21739130434783,low,tier_1,1,5,1,7
1556,Customer_1556,customer_1556@example.com,2025-09-17,440.0,5,2025-03-11,106.0,296.0,1.4150943396226416,88.0,124.52830188679246,low,tier_1,2,5,1,8
1557,Customer_1557,customer_1557@example.com,2025-10-18,465.0,5,2025-03-16,75.0,291.0,2.0,93.0,186.0,low,tier_1,2,5,1,8
1558,Customer_1558,customer_1558@example.com,2025-11-19,490.0,5,2025-03-21,43.0,286.0,3.488372093023256,98.0,341.86046511627904,medium,tier_1,3,5,1,9
1559,Customer_1559,customer_1559@example.com,2025-12-20,515.0,5,2025-03-26,12.0,281.0,12.5,103.0,1287.5,high,tier_1,3,5,1,9
1560,Customer_1560,customer_1560@example.com,2025-01-21,540.0,5,2025-03-28,345.0,279.0,0.43478260869565216,108.0,46.95652173913044,low,tier_1,3,5,2,10
1561,Customer_1561,customer_1561@example.com,2025-02-22,565.0,5,2025-03-08,313.0,299.0,0.4792332268370607,113.0,54.153354632587856,low,tier_1,2,5,2,9
1562,Customer_1562,customer_1562@example.com,2025-03-23,590.0,5,2025-03-13,284.0,294.0,0.528169014084507,118.0,62.32394366197183,low,tier_1,2,5,2,9
1563,Customer_1563,customer_1563@example.com,2025-04-24,615.0,5,2025-03-18,252.0,289.0,0.5952380952380952,123.0,73.21428571428571,low,tier_1,2,5,2,9
1564,Customer_1564,customer_1564@example.com,2025-05-25,640.0,5,2025-03-23,221.0,284.0,0.6787330316742082,128.0,86.87782805429865,low,tier_2,3,5,2,10
1565,Customer_1565,customer_1565@example.com,2025-06-26,665.0,5,2025-03-28,189.0,279.0,0.7936507936507937,133.0,105.55555555555556,low,tier_2,3,5,2,10
1566,Customer_1566,customer_1566@example.com,2025-07-27,690.0,5,2025-03-05,158.0,302.0,0.949367088607595,138.0,131.0126582278481,low,tier_2,1,5,2,8
1567,Customer_1567,customer_1567@example.com,2025-08-28,715.0,5,2025-03-10,126.0,297.0,1.1904761904761905,143.0,170.23809523809524,low,tier_2,2,5,2,9
1568,Customer_1568,customer_1568@example.com,2025-09-01,740.0,5,2025-03-15,122.0,292.0,1.2295081967213115,148.0,181.96721311475412,low,tier_2,2,5,2,9
1569,Customer_1569,customer_1569@example.com,2025-10-02,765.0,5,2025-03-20,91.0,287.0,1.6483516483516485,153.0,252.19780219780222,low,tier_2,3,5,2,10
1570,Customer_1570,customer_1570@example.com,2025-11-03,790.0,5,2025-03-25,59.0,282.0,2.5423728813559325,158.0,401.6949152542373,medium,tier_2,3,5,2,10
1571,Customer_1571,customer_1571@example.com,2025-12-04,815.0,5,2025-03-28,28.0,279.0,5.357142857142857,163.0,873.2142857142857,medium,tier_2,3,5,3,11
1572,Customer_1572,customer_1572@example.com,2025-01-05,840.0,5,2025-03-07,361.0,300.0,0.41551246537396125,168.0,69.80609418282549,low,tier_2,1,5,3,9
1573,Customer_1573,customer_1573@example.com,2025-02-06,865.0,5,2025-03-12,329.0,295.0,0.45592705167173253,173.0,78.87537993920972,low,tier_2,2,5,3,10
1574,Customer_1574,customer_1574@example.com,2025-03-07,890.0,5,2025-03-17,300.0,290.0,0.5,178.0,89.0,low,tier_2,2,5,3,10
1575,Customer_1575,customer_1575@example.com,2025-04-08,915.0,5,2025-03-22,268.0,285.0,0.5597014925373134,183.0,102.42537313432835,low,tier_2,3,5,3,11
1576,Customer_1576,customer_1576@example.com,2025-05-09,940.0,5,2025-03-27,237.0,280.0,0.6329113924050632,188.0,118.9873417721519,low,tier_3,3,5,3,11
1577,Customer_1577,customer_1577@example.com,2025-06-10,965.0,5,2025-03-28,205.0,279.0,0.7317073170731707,193.0,141.21951219512195,low,tier_3,3,5,3,11
1578,Customer_1578,customer_1578@example.com,2025-07-11,990.0,5,2025-03-09,174.0,298.0,0.8620689655172414,198.0,170.6896551724138,low,tier_3,2,5,3,10
1579,Customer_1579,customer_1579@example.com,2025-08-12,1015.0,5,2025-03-14,142.0,293.0,1.056338028169014,203.0,214.43661971830986,low,tier_3,2,5,3,10
1580,Customer_1580,customer_1580@example.com,2025-09-13,1040.0,5,2025-03-19,110.0,288.0,1.3636363636363638,208.0,283.6363636363636,low,tier_3,2,5,3,10
1581,Customer_1581,customer_1581@example.com,2025-10-14,1065.0,5,2025-03-24,79.0,283.0,1.89873417721519,213.0,404.43037974683546,low,tier_3,3,5,3,11
1582,Customer_1582,customer_1582@example.com,2025-11-15,1090.0,5,2025-03-28,47.0,279.0,3.1914893617021276,218.0,695.7446808510639,medium,tier_3,3,5,3,11
1583,Customer_1583,customer_1583@example.com,2025-12-16,1115.0,5,2025-03-06,16.0,301.0,9.375,223.0,2090.625,medium,tier_3,1,5,3,9
1584,Customer_1584,customer_1584@example.com,2025-01-17,1140.0,5,2025-03-11,349.0,296.0,0.42979942693409745,228.0,97.99426934097421,low,tier_3,2,5,3,10
1585,Customer_1585,customer_1585@example.com,2025-02-18,1165.0,5,2025-03-16,317.0,291.0,0.47318611987381703,233.0,110.25236593059937,low,tier_3,2,5,3,10
1586,Customer_1586,customer_1586@example.com,2025-03-19,1190.0,5,2025-03-21,288.0,286.0,0.5208333333333334,238.0,123.95833333333334,low,tier_3,3,5,3,11
1587,Customer_1587,customer_1587@example.com,2025-04-20,1215.0,5,2025-03-26,256.0,281.0,0.5859375,243.0,142.3828125,low,tier_3,3,5,3,11
1588,Customer_1588,customer_1588@example.com,2025-05-21,1240.0,5,2025-03-28,225.0,279.0,0.6666666666666666,248.0,165.33333333333334,low,tier_3,3,5,3,11
1589,Customer_1589,customer_1589@example.com,2025-06-22,1265.0,5,2025-03-08,193.0,299.0,0.7772020725388601,253.0,196.6321243523316,low,tier_3,2,5,3,10
1590,Customer_1590,customer_1590@example.com,2025-07-23,1290.0,5,2025-03-13,162.0,294.0,0.9259259259259258,258.0,238.88888888888889,low,tier_3,2,5,3,10
1591,Customer_1591,customer_1591@example.com,2025-08-24,1315.0,5,2025-03-18,130.0,289.0,1.153846153846154,263.0,303.4615384615385,low,tier_3,2,5,3,10
1592,Customer_1592,customer_1592@example.com,2025-09-25,1340.0,5,2025-03-23,98.0,284.0,1.530612244897959,268.0,410.2040816326531,low,tier_3,3,5,3,11
1593,Customer_1593,customer_1593@example.com,2025-10-26,1365.0,5,2025-03-28,67.0,279.0,2.2388059701492535,273.0,611.1940298507462,medium,tier_3,3,5,4,12
1594,Customer_1594,customer_1594@example.com,2025-11-27,1390.0,5,2025-03-05,35.0,302.0,4.285714285714286,278.0,1191.4285714285713,medium,tier_3,1,5,4,10
1595,Customer_1595,customer_1595@example.com,2025-12-28,1415.0,5,2025-03-10,4.0,297.0,37.5,283.0,10612.5,high,tier_3,2,5,4,11
1596,Customer_1596,customer_1596@example.com,2025-01-01,1440.0,5,2025-03-15,365.0,292.0,0.4109589041095891,288.0,118.35616438356165,low,tier_3,2,5,4,11
1597,Customer_1597,customer_1597@example.com,2025-02-02,1465.0,5,2025-03-20,333.0,287.0,0.45045045045045046,293.0,131.981981981982,low,tier_3,3,5,4,12
1598,Customer_1598,customer_1598@example.com,2025-03-03,1490.0,5,2025-03-25,304.0,282.0,0.493421052631579,298.0,147.03947368421052,low,tier_3,3,5,4,12
1599,Customer_1599,customer_1599@example.com,2025-04-04,1515.0,5,2025-03-28,272.0,279.0,0.5514705882352942,303.0,167.09558823529412,low,tier_3,3,5,4,12
1600,Customer_1600,customer_1600@example.com,2025-05-05,1540.0,5,2025-03-07,241.0,300.0,0.6224066390041494,308.0,191.701244813278,low,tier_3,1,5,4,10
1601,Customer_1601,customer_1601@example.com,2025-06-06,1565.0,5,2025-03-12,209.0,295.0,0.7177033492822966,313.0,224.64114832535884,low,tier_3,2,5,4,11
1602,Customer_1602,customer_1602@example.com,2025-07-07,1590.0,5,2025-03-17,178.0,290.0,0.8426966292134831,318.0,267.97752808988764,low,tier_3,2,5,4,11
1603,Customer_1603,customer_1603@example.com,2025-08-08,1615.0,5,2025-03-22,146.0,285.0,1.0273972602739727,323.0,331.8493150684932,low,tier_3,3,5,4,12
1604,Customer_1604,customer_1604@example.com,2025-09-09,1640.0,5,2025-03-27,114.0,280.0,1.3157894736842106,328.0,431.5789473684211,low,tier_3,3,5,4,12
1605,Customer_1605,customer_1605@example.com,2025-10-10,1665.0,5,2025-03-28,83.0,279.0,1.8072289156626506,333.0,601.8072289156627,low,tier_3,3,5,4,12
1606,Customer_1606,customer_1606@example.com,2025-11-11,1690.0,5,2025-03-09,51.0,298.0,2.9411764705882355,338.0,994.1176470588235,medium,tier_3,2,5,4,11
1607,Customer_1607,customer_1607@example.com,2025-12-12,1715.0,5,2025-03-14,20.0,293.0,7.5,343.0,2572.5,medium,tier_3,2,5,4,11
1608,Customer_1608,customer_1608@example.com,2025-01-13,1740.0,5,2025-03-19,353.0,288.0,0.4249291784702549,348.0,147.87535410764872,low,tier_3,2,5,4,11
1609,Customer_1609,customer_1609@example.com,2025-02-14,1765.0,5,2025-03-24,321.0,283.0,0.4672897196261683,353.0,164.9532710280374,low,tier_3,3,5,4,12
1610,Customer_1610,customer_1610@example.com,2025-03-15,1790.0,5,2025-03-28,292.0,279.0,0.5136986301369864,358.0,183.9041095890411,low,tier_3,3,5,4,12
1611,Customer_1611,customer_1611@example.com,2025-04-16,1815.0,5,2025-03-06,260.0,301.0,0.576923076923077,363.0,209.42307692307693,low,tier_3,1,5,4,10
1612,Customer_1612,customer_1612@example.com,2025-05-17,1840.0,5,2025-03-11,229.0,296.0,0.6550218340611353,368.0,241.0480349344978,low,tier_3,2,5,4,11
1613,Customer_1613,customer_1613@example.com,2025-06-18,1865.0,5,2025-03-16,197.0,291.0,0.7614213197969544,373.0,284.010152284264,low,tier_3,2,5,4,11
1614,Customer_1614,customer_1614@example.com,2025-07-19,1890.0,5,2025-03-21,166.0,286.0,0.9036144578313253,378.0,341.566265060241,low,tier_3,3,5,4,12
1615,Customer_1615,customer_1615@example.com,2025-08-20,1915.0,5,2025-03-26,134.0,281.0,1.1194029850746268,383.0,428.7313432835821,low,tier_3,3,5,4,12
1616,Customer_1616,customer_1616@example.com,2025-09-21,1940.0,5,2025-03-28,102.0,279.0,1.4705882352941178,388.0,570.5882352941177,low,tier_3,3,5,4,12
1617,Customer_1617,customer_1617@example.com,2025-10-22,1965.0,5,2025-03-08,71.0,299.0,2.112676056338028,393.0,830.2816901408451,medium,tier_3,2,5,4,11
1618,Customer_1618,customer_1618@example.com,2025-11-23,1990.0,5,2025-03-13,39.0,294.0,3.846153846153846,398.0,1530.7692307692307,medium,tier_3,2,5,4,11
1619,Customer_1619,customer_1619@example.com,2025-12-24,2015.0,5,2025-03-18,8.0,289.0,18.75,403.0,7556.25,high,tier_3,2,5,4,11
1620,Customer_1620,customer_1620@example.com,2025-01-25,2040.0,5,2025-03-23,341.0,284.0,0.4398826979472141,408.0,179.47214076246334,low,tier_3,3,5,4,12
1621,Customer_1621,customer_1621@example.com,2025-02-26,2065.0,5,2025-03-28,309.0,279.0,0.48543689320388345,413.0,200.48543689320388,low,tier_3,3,5,4,12
1622,Customer_1622,customer_1622@example.com,2025-03-27,2090.0,5,2025-03-05,280.0,302.0,0.5357142857142857,418.0,223.92857142857142,low,tier_3,1,5,4,10
1623,Customer_1623,customer_1623@example.com,2025-04-28,2115.0,5,2025-03-10,248.0,297.0,0.6048387096774193,423.0,255.84677419354836,low,tier_3,2,5,4,11
1624,Customer_1624,customer_1624@example.com,2025-05-01,2140.0,5,2025-03-15,245.0,292.0,0.6122448979591837,428.0,262.0408163265306,low,tier_3,2,5,4,11
1625,Customer_1625,customer_1625@example.com,2025-06-02,2165.0,5,2025-03-20,213.0,287.0,0.7042253521126761,433.0,304.92957746478874,low,tier_3,3,5,4,12
1626,Customer_1626,customer_1626@example.com,2025-07-03,2190.0,5,2025-03-25,182.0,282.0,0.8241758241758242,438.0,360.989010989011,low,tier_3,3,5,4,12
1627,Customer_1627,customer_1627@example.com,2025-08-04,2215.0,5,2025-03-28,150.0,279.0,1.0,443.0,443.0,low,tier_3,3,5,4,12
1628,Customer_1628,customer_1628@example.com,2025-09-05,2240.0,5,2025-03-07,118.0,300.0,1.2711864406779663,448.0,569.4915254237288,low,tier_3,1,5,4,10
1629,Customer_1629,customer_1629@example.com,2025-10-06,2265.0,5,2025-03-12,87.0,295.0,1.7241379310344829,453.0,781.0344827586207,low,tier_3,2,5,4,11
1630,Customer_1630,customer_1630@example.com,2025-11-07,2290.0,5,2025-03-17,55.0,290.0,2.7272727272727275,458.0,1249.0909090909092,medium,tier_3,2,5,4,11
1631,Customer_1631,customer_1631@example.com,2025-12-08,2315.0,5,2025-03-22,24.0,285.0,6.25,463.0,2893.75,medium,tier_3,3,5,4,12
1632,Customer_1632,customer_1632@example.com,2025-01-09,2340.0,5,2025-03-27,357.0,280.0,0.42016806722689076,468.0,196.63865546218486,low,tier_3,3,5,4,12
1633,Customer_1633,customer_1633@example.com,2025-02-10,2365.0,5,2025-03-28,325.0,279.0,0.4615384615384615,473.0,218.3076923076923,low,tier_3,3,5,4,12
1634,Customer_1634,customer_1634@example.com,2025-03-11,2390.0,5,2025-03-09,296.0,298.0,0.5067567567567567,478.0,242.2297297297297,low,tier_3,2,5,4,11
1635,Customer_1635,customer_1635@example.com,2025-04-12,2415.0,5,2025-03-14,264.0,293.0,0.5681818181818181,483.0,274.4318181818182,low,tier_3,2,5,4,11
1636,Customer_1636,customer_1636@example.com,2025-05-13,2440.0,5,2025-03-19,233.0,288.0,0.6437768240343348,488.0,314.16309012875536,low,tier_3,2,5,4,11
1637,Customer_1637,customer_1637@example.com,2025-06-14,2465.0,5,2025-03-24,201.0,283.0,0.7462686567164178,493.0,367.910447761194,low,tier_3,3,5,4,12
1638,Customer_1638,customer_1638@example.com,2025-07-15,2490.0,5,2025-03-28,170.0,279.0,0.8823529411764706,498.0,439.4117647058823,low,tier_3,3,5,4,12
1639,Customer_1639,customer_1639@example.com,2025-08-16,2515.0,5,2025-03-06,138.0,301.0,1.0869565217391306,503.0,546.7391304347826,low,tier_3,1,5,4,10
1640,Customer_1640,customer_1640@example.com,2025-09-17,2540.0,5,2025-03-11,106.0,296.0,1.4150943396226416,508.0,718.867924528302,low,tier_3,2,5,4,11
1641,Customer_1641,customer_1641@example.com,2025-10-18,2565.0,5,2025-03-16,75.0,291.0,2.0,513.0,1026.0,low,tier_3,2,5,4,11
1642,Customer_1642,customer_1642@example.com,2025-11-19,2590.0,5,2025-03-21,43.0,286.0,3.488372093023256,518.0,1806.9767441860465,medium,tier_3,3,5,4,12
1643,Customer_1643,customer_1643@example.com,2025-12-20,2615.0,5,2025-03-26,12.0,281.0,12.5,523.0,6537.5,high,tier_3,3,5,4,12
1644,Customer_1644,customer_1644@example.com,2025-01-21,2640.0,5,2025-03-28,345.0,279.0,0.43478260869565216,528.0,229.56521739130434,low,tier_3,3,5,4,12
1645,Customer_1645,customer_1645@example.com,2025-02-22,2665.0,5,2025-03-08,313.0,299.0,0.4792332268370607,533.0,255.43130990415335,low,tier_4,2,5,4,11
1646,Customer_1646,customer_1646@example.com,2025-03-23,2690.0,5,2025-03-13,284.0,294.0,0.528169014084507,538.0,284.15492957746477,low,tier_4,2,5,4,11
1647,Customer_1647,customer_1647@example.com,2025-04-24,2715.0,5,2025-03-18,252.0,289.0,0.5952380952380952,543.0,323.2142857142857,low,tier_4,2,5,4,11
1648,Customer_1648,customer_1648@example.com,2025-05-25,2740.0,5,2025-03-23,221.0,284.0,0.6787330316742082,548.0,371.9457013574661,low,tier_4,3,5,4,12
1649,Customer_1649,customer_1649@example.com,2025-06-26,2765.0,5,2025-03-28,189.0,279.0,0.7936507936507937,553.0,438.8888888888889,low,tier_4,3,5,4,12
1650,Customer_1650,customer_1650@example.com,2025-07-27,2790.0,5,2025-03-05,158.0,302.0,0.949367088607595,558.0,529.746835443038,low,tier_4,1,5,4,10
1651,Customer_1651,customer_1651@example.com,2025-08-28,0.0,0,,126.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1652,Customer_1652,customer_1652@example.com,2025-09-01,0.0,0,,122.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1653,Customer_1653,customer_1653@example.com,2025-10-02,0.0,0,,91.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1654,Customer_1654,customer_1654@example.com,2025-11-03,0.0,0,,59.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1655,Customer_1655,customer_1655@example.com,2025-12-04,0.0,0,,28.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1656,Customer_1656,customer_1656@example.com,2025-01-05,0.0,0,,361.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1657,Customer_1657,customer_1657@example.com,2025-02-06,0.0,0,,329.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1658,Customer_1658,customer_1658@example.com,2025-03-07,0.0,0,,300.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1659,Customer_1659,customer_1659@example.com,2025-04-08,0.0,0,,268.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1660,Customer_1660,customer_1660@example.com,2025-05-09,0.0,0,,237.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1661,Customer_1661,customer_1661@example.com,2025-06-10,0.0,0,,205.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
1662,Customer_1662,customer_1662@example.com,2025-07-11,0.0,0,,174.0,,0.0,0.0,0.0,low,tier_1,1,1,1,3
